Kategori,Pesan
ham,"['manoj', 'gupta', 'jadwal', 'wawancara', 'lampir', 'temu', 'paket', 'wawancara', 'orang', 'referensi', 'wawancara', 'senin', 'april', 'harap', 'cetak', 'dokumen', 'copy', 'hard', 'milik', 'konflik', 'jadwal', 'ragu', 'hubung', 'sasha', 'divelbiss']"
ham,"['presentasi', 'maureen']"
ham,"['undang', 'makan', 'malam', 'minggu', 'vince', 'pm', 'hi', 'steve', 'ben', 'rencana', 'makan', 'malam', 'minggu', 'pagi', 'salah', 'slot', 'malam', 'gratis', 'jadwal', 'vince', 'verso', 'restaurant', 'piccadilly', 'london', 'wlv', 'hd', 'telp', 'a', 'meter', 'belah', 'kiri', 'park', 'lane', 'hotel', 'park', 'lane', 'hyde', 'park', 'corner', 'underground', 'vince', 'bahas', 'kembang', 'laku', 'tolong', 'meja', 'pes', 'sesuai', 'salam', 'anjam', 'x', 's', 'vince', 'inap', 'park', 'lane', 'hotel', 'nomor', 'telepon']"
ham,"['probabilitas', 'gabung', 'michael', 'tabel', 'probabilitas', 'skenario', 'tingkat', 'tingkat', 'siklus', 'atur', 'pasang', 'hubung', 'milik', 'bob', 'x']"
ham,"['re', 'aiesec', 'polska', 'eurolds', 'szanowny', 'panie', 'kaminski', 'bardzo', 'dziekuje', 'za', 'okazana', 'pomoc', 'mimo', 'wielu', 'bledow', 'ktore', 'popelnilismy', 'buah', 'przede', 'wszystkim', 'ze', 'zglosilismy', 'sie', 'do', 'pana', 'astramowicza', 'zbyt', 'pozno', 'bardzo', 'nam', 'pomogl', 'seminar', 'kembang', 'pimpin', 'eropa', 'w', 'polsce', 'sie', 'odbedzie', 'i', 'postaramy', 'sie', 'zeby', 'bylo', 'wydarzenie', 'na', 'wysokim', 'poziomie', 'jeszcze', 'raz', 'bardzo', 'dziekuje', 'i', 'postaram', 'sie', 'aby', 'nastepne', 'mozliwe', 'informacje', 'o', 'naszych', 'projektach', 'szybciej', 'docieraly', 'do', 'fight', 'takiej', 'jak', 'enron', 'a', 'szczegolnosci', 'do', 'takiej', 'osoby', 'jak', 'i', 'pan', 'jareczz', 'bardzo', 'dziekuje', 'z', 'powazaniem', 'andrzej', 'wodnicki', 'pesan', 'asli', 'vince', 'j', 'kaminski', 'enron', 'com', 'to', 'awodni', 'sgh', 'waw', 'pl', 'cc', 'vince', 'j', 'kaminski', 'enron', 'tanggal', 'com', 'lutego', 'subjek', 're', 'aiesec', 'polska', 'eurolds', 'drogi', 'panie', 'andrzeju', 'powolac', 'sie', 'na', 'mnie', 'w', 'kaminski', 'andrzej', 'wodnicki', 'pm', 'vince', 'j', 'kaminski', 'enron', 'com', 'cc', 'subjek', 're', 'aiesec', 'polska', 'eurolds', 'drogi', 'panie', 'kaminski', 'bardzo', 'przepraszam', 'za', 'klopot', 'wiem', 'ze', 'jest', 'pan', 'niezmiernie', 'zajetym', 'czlowiekiem', 'jednak', 'chcialem', 'zapytac', 'sie', 'pana', 'o', 'jeszcze', 'jedna', 'kluczowa', 'dla', 'nas', 'sprawe', 'ze', 'wzledy', 'na', 'termin', 'naszego', 'wydarzenia', 'marzec', 'mianowicie', 'czy', 'byloby', 'mozliwe', 'aby', 'w', 'rozmowie', 'z', 'panem', 'astramowiczem', 'powolac', 'sie', 'na', 'pana', 'wydaje', 'mi', 'sie', 'ze', 'bardzo', 'nam', 'pana', 'nazwisko', 'pomoglo', 'bardzo', 'liszymy', 'na', 'pana', 'pomoc', 'pozdrawiam', 'andrzej', 'wodnicki']"
ham,"['kunjung', 'norwegia', 'agenda', 'teliti', 'sayang', 'sedia', 'temu', 'kantor', 'oslo', 'kunjung', 'jumat', 'senin', 'selasa', 'percaya', 'bjarne', 'sedia', 'selasa', 'senin', 'atur', 'temu', 'dagang', 'originasi', 'selasa', 'hadir', 'energydesk', 'senin', 'presentasi', 'senin', 'dagang', 'kurva', 'opsi', 'volatilitas', 'temu', 'dagang', 'tim', 'bjarne', 'bantu', 'tingkat', 'paham', 'nilai', 'lindung', 'nilai', 'hadap', 'opsi', 'dagang', 'eropa', 'asia', 'harap', 'bahas', 'kurva', 'vol', 'bawa', 'contoh', 'kerja', 'laku', 'meja', 'listrik', 'inggris', 'generator', 'kurva', 'volatilitas', 'kurva', 'volatilitas', 'jam', 'kembang', 'originasi', 'timbul', 'tawar', 'kompleks', 'mis', 'reservoir', 'kering', 'kontrak', 'dll', 'didrik', 'energydesk', 'com', 'dukung', 'upaya', 'on', 'going', 'akurat', 'energydesk', 'com', 'systems', 'harap', 'bantu', 'james', 'stephen', 'nail', 'turun', 'alas', 'beda', 'energydesk', 'com', 'valuation', 'and', 'the', 'oslo', 'book', 'harap', 'temu', 'trond', 'pilih', 'eksotis', 'jalan', 'lancar', 'rencana', 'gulung', 'model', 'asia', 'bantu', 'tingkat', 'kurva', 'volatilitas', 'listrik', 'kantor', 'oslo', 'jumat', 'sore', 'sedia', 'senin', 'selasa', 'inap', 'grand', 'hotel', 'hubung', 'ponsel', 'harap', 'temu', 'salam', 'anjam', 'x', 's', 'hubung', 'ponsel', 'desak', 'langgan', 'london', 'jangkau', 'catherine', 'maret', 'x']"
ham,"['jadwal', 'wawancara', 'greg', 'mikkelson', 'lampir', 'sila', 'temu', 'paket', 'wawancara', 'orang', 'referensi', 'wawancara', 'selasa', 'juli', 'cetak', 'dokumen', 'copy', 'hard', 'milik', 'konflik', 'jadwal', 'ragu', 'hubung', 'liz', 'alvarado']"
ham,"['multi', 'trigger', 'vince', 'jere', 'salin', 'presentasi', 'draft', 'transaksi', 'multi', 'picu', 'sila', 'hubung', 'milik', 'joana']"
ham,"['brad', 'romine', 'greg', 'dot', 'brad', 'romine', 'com', 'usaha', 'beranta', 'tawar', 'enron', 'lihat', 'atur', 'wawancara', 'beda', 'masuk', 'pikir', 'hukum', 'wawancara', 'rac', 'ebs', 'negosiasi', 'rotasi', 'tolong', 'hubung', 'milik', 'vince', 'kaminski']"
ham,"['posisi', 'kirim', 'pemberitahuan', 'rotasi', 'kelompok', 'analisis', 'fundamental', 'terima', 'kasih', 'fx', 'kelompok', 'risiko', 'negara', 'kerja', 'lingkung', 'ajar', 'nikmat', 'kelompok', 'teliti', 'harap', 'jaga', 'hubung', 'kembang', 'rotasi', 'posisi', 'ajar', 'usaha', 'coba', 'lingkung', 'grup', 'analisis', 'fundamental', 'kelompok', 'kembang', 'kembang', 'tumbuh', 'karyawan', 'erti', 'tanggung', 'latih', 'individu', 'ambil', 'posisi', 'upaya', 'laku', 'transisi', 'lancar', 'rotasi', 'latih', 'individu', 'desember', 'curah', 'luang', 'kejar', 'tanggung', 'kerja', 'janji', 'tanggal', 'resmi', 'maureen', 'rotasi', 'januari', 'hormat', 'yana', 'kristal']"
ham,"['dana', 'proyeksi', 'george', 'salah', 'metode', 'statistik', 'regresi', 'linier', 'terap', 'dana', 'hosanna', 'metode', 'deterministik', 'kontribusi', 'minggu', 'usaha', 'peristiwa', 'signifikan', 'kalender', 'gereja', 'anggota', 'metode', 'timbang', 'beda', 'anekdotal', 'minggu', 'minggu', 'mis', 'minggu', 'januari', 'efek', 'independen', 'komputer', 'sesuai', 'minggu', 'milik', 'efek', 'main', 'positif', 'pastoral', 'khusus', 'banding', 'positif', 'paskah', 'natal', 'minggu', 'sunday', 'minggu', 'tren', 'murni', 'negatif', 'minggu', 'senin', 'federal', 'holiday', 'weekends', 'musim', 'panas', 'juni', 'agustus', 'gelombang', 'minggu', 'gelombang', 'minggu', 'rendah', 'dll', 'komputer', 'variasi', 'absolut', 'informasi', 'statistik', 'tangkap', 'banding', 'pastoral', 'minggu', 'paskah', 'natal', 'pekan', 'libur', 'variasi', 'model', 'sederhana', 'i', 'e', 'noise', 'prediksi', 'dana', 'potong', 'tempel', 'angka', 'angka', 'file', 'spreadsheet', 'suka', 'bosan', 'harap', 'komponen', 'deterministik', 'proses', 'libat', 'volatilitas', 'alam', 'aktual', 'gereja', 'prediksi', 'mudah', 'ubah', 'angka', 'angka', 'alam', 'gantung', 'standar', 'deviasi', 'salam', 'clayton', 'vernon', 'manager', 'teliti']"
ham,"['re', 'paper', 'informasi', 'temu', 'san', 'antonio', 'erik', 'sesal', 'batal', 'presentasi', 'kerja', 'presentasi', 'topik', 'audiens', 'beda', 'kirim', 'slide', 'vince', 'kaminski', 'erik', 'pruyt', 'pagi', 'vince', 'j', 'kaminski', 'enron', 'com', 'cc', 'subjek', 'makalah', 'informasi', 'temu', 'san', 'antonio', 'brussels', 'ref', 'md', 'volatilitas', 'harga', 'metode', 'probabilistik', 'pasar', 'energi', 'tantang', 'sir', 'dear', 'sayang', 'hadir', 'informsi', 'rapat', 'san', 'antonio', 'tarik', 'topik', 'saji', 'baca', 'makalah', 'saji', 'lihat', 'slide', 'hati', 'kirim', 'salin', 'kertas', 'temu', 'makalah', 'terbit', 'terima', 'kasih', 'hormat', 'erik', 'pruyt', 'free', 'university', 'of', 'brussels', 'erik', 'pruyt', 'erik', 'pruyt', 'vub', 'ac', 'erikpruyt', 'yahoo', 'com', 'vrije', 'universiteit', 'brussel', 'faculteit', 'esp', 'dienst', 'stoo', 'csoo', 'pleinlaan', 'brussel', 'belgia', 'telp', 'alamat', 'pribadi', 'stockemstraat', 'b', 'huldenberg', 'belgia', 'telp', 'handy', 'faks', 'yahoo', 'yahoo', 'belanja', 'ribu', 'toko', 'juta', 'produk', 'http', 'belanja', 'yahoo', 'com']"
ham,"['ep', 'company', 'model', 'mark', 'milik', 'tinjau', 'model', 'usaha', 'ep', 'mode', 'arus', 'kas', 'grup', 'fred', 'lagrasta', 'tolong', 'beritahu', 'vince']"
ham,"['re', 'european', 'energy', 'april', 'amsterdam', 'angela', 'senang', 'laku', 'selamat', 'libur', 'dengar', 'kabar', 'vince', 'angela', 'adedeji', 'pm', 'harap', 'tanggap', 'angela', 'adedeji', 'vince', 'j', 'kaminski', 'hou', 'ect', 'ect', 'cc', 'subjek', 'european', 'energy', 'april', 'amsterdam', 'hi', 'vince', 're', 're', 're', 're', 'european', 'energy', 'april', 'amsterdam', 'harap', 'tarik', 'pimpin', 'alir', 'bicara', 'harap', 'dengar', 'salam', 'angela', 'attl', 'htm']"
ham,"['lokasi', 'kantor', 'greg', 'whalley', 'greg', 'whalley', 'pindah', 'lantai', 'lokasi', 'kantor', 'greg', 'eb', 'steno', 'i', 'm', 'letak', 'eb', 'steno', 'terima', 'kasih', 'liz', 'taylor']"
ham,"['london', 'meeting', 'dear', 'vince', 'temu', 'risiko', 'risiko', 'coba', 'hubung', 'houston', 'telepon', 'kantor', 'anjam', 'besok', 'salam', 'manuel', 'manuel', 'rensink', 'risiko', 'layan', 'teknologi', 'uang', 'piercy', 'house', 'copthall', 'avenue', 'london', 'http', 'www', 'risiko', 'com', 'telp', 'faks', 'risiko', 'riskcare', 'milik', 'spesialisasi', 'sedia', 'layan', 'pra', 'unggul', 'alat', 'rintis', 'industri', 'pasar', 'uang', 'tawar', 'riskcare', 'tangan', 'layan', 'teknologi', 'implementasi', 'operasi', 'sistem', 'masuk', 'kembang', 'integrasi', 'dukung', 'terampil', 'teknis', 'pilih', 'perangkat', 'lunak', 'layan', 'rekayasa', 'uang', 'masuk', 'validasi', 'model', 'nasihat', 'risiko', 'integrasi', 'analitik', 'kembang', 'model', 'harga', 'instrumen', 'derivatif', 'analisis', 'kantor', 'willow', 'alat', 'revolusioner', 'harga', 'opsi']"
ham,"['patuh', 'layan', 'enron', 'alberto', 'gude', 'pensiun', 'april', 'nama', 'personel', 'kerja', 'alberto', 'terima', 'kasih', 'dedikasi', 'enron', 'sahabat', 'bimbing', 'ikan', 'orang', 'harap', 'alberto', 'istri', 'maria', 'anak', 'anak', 'steven', 'michelle', 'alberto', 'pensiun', 'ubah', 'organisasi', 'kelompok', 'patuh', 'ti', 'andrew', 'parsons', 'direktur', 'senior', 'tanggung', 'corp', 'giat', 'patuh', 'andrew', 'lapor', 'langsung', 'mark', 'thibodeaux', 'direktur', 'kerja', 'utama', 'evaluasi', 'aman', 'informasi', 'tinjau', 'teknis', 'mark', 'milik', 'alam', 'pakar', 'aman', 'ti', 'puluh', 'cpa', 'stephen', 'simpson', 'gabung', 'patuh', 'direktur', 'steve', 'enron', 'alam', 'arthur', 'andersen', 'praktik', 'manajemen', 'risiko', 'komputer', 'steve', 'fokus', 'manajemen', 'risiko', 'aplikasi', 'corp', 'it', 'compliance', 'group', 'tanggung', 'tinjau', 'teknologi', 'informasi', 'luas', 'giat', 'patuh', 'manajemen', 'risiko', 'ti', 'giat', 'giat', 'masuk', 'sistem', 'proses', 'kait', 'aman', 'sedia', 'operasi', 'integritas', 'patuh', 'standar', 'audit', 'kembang', 'arthur', 'andersen', 'sila', 'gabung', 'selamat', 'andrew', 'mark', 'steve', 'tanggung']"
ham,"['berangkat', 'grant', 'masson', 'kelompok', 'teliti', 'sesal', 'grant', 'masson', 'tinggal', 'kelompok', 'teliti', 'enron', 'efektif', 'grant', 'tumbuh', 'stabilitas', 'kelompok', 'teliti', 'enron', 'rindu', 'doa', 'usaha', 'kirim', 'dukung', 'dukung', 'layak', 'kota', 'minggu', 'memposting', 'pesta', 'untung', 'salam', 'hibah', 'minggu', 'harap', 'luang', 'sebentar', 'harap', 'hormat', 'vince']"
ham,"['re', 'gwen', 'koepke', 'lihat', 'jumat', 'pesan', 'asli', 'kaminski', 'vince', 'sents', 'rabu', 'mei', 'pm', 'labbe', 'anne', 'cc', 'kaminski', 'vince', 'subjek', 're', 'gwen', 'koepke', 'anne', 'terima', 'kasih', 'hubung', 'fakta', 'bicara', 'pikir', 'sesuai', 'gwen', 'manajer', 'efektif', 'maret', 'kompensasi', 'basis', 'k', 'laku', 'promosi', 'rekan', 'manajer', 'promosi', 'maret', 'pikir', 'gwen', 'hukum', 'ketidakefisienan', 'manajemen', 'e', 'tunda', 'maureen', 'kait', 'serius', 'gary', 'hickerson', 'klien', 'utama', 'layan', 'maureen', 'komunikasi', 'minggu', 'tanggung', 'posisi', 'maureen', 'senang', 'kontribusi', 'arti', 'maureen', 'temu', 'sponsor', 'tinggal', 'enron', 'pribadi', 'abrasif', 'agresif', 'temu', 'langgan', 'internal', 'tantang', 'gary', 'aju', 'bayar', 'sangon', 'murah', 'hati', 'maureen', 'anggar', 'bicara', 'milik', 'menit', 'vince', 'anne', 'labbe', 'enron', 'enronxgate', 'am', 'vince', 'j', 'kaminski', 'hou', 'ect', 'ect', 'cc', 'subjek', 'gwen', 'koepke', 'vince', 'sentuh', 'basis', 'coba', 'hubung', 'maureen', 'judul', 'gaji', 'gwen', 'sesuai', 'manajer', 'dengar', 'tanggap', 'tunggu', 'dengar', 'maureen', 'ubah', 'gelar', 'gwen', 'kelompok', 'rekan', 'rrc', 'coba', 'atur', 'temu', 'minggu', 'shirley', 'bahas', 'pikir', 'alami', 'harap', 'rrc', 'terima', 'kasih', 'anne']"
ham,"['nomor', 'telepon', 'prancis', 'mes', 'amis', 'darurat', 'hubung', 'juli', 'prancis', 'jam', 'lambat', 'houston', 'i', 'e', 'houston', 'jam', 'koktail', 'sore', 'prancis', 'pengaruh', 'hibah']"
ham,"['elena', 'chilkina', 'hai']"
ham,"['bahan', 'bakar', 'bersih', 'segmen', 'bisnis', 'gpg', 'dwight', 'upaya', 'kembang', 'nilai', 'segmen', 'bisnis', 'mtbe', 'metanol', 'harga', 'bantu', 'grup', 'nilai', 'pasar', 'oktan', 'musim', 'panas', 'lingkung', 'harga', 'gas', 'minyak', 'kuat', 'harga', 'mtbe', 'tingkat', 'anggar', 'politik', 'lingkung', 'pengaruh', 'harga', 'mtbe', 'harga', 'metanol', 'untung', 'produsen', 'metanol', 'amerika', 'utara', 'rugi', 'harga', 'gas', 'na', 'dunia', 'pikir', 'faktor', 'faktor', 'pengaruh', 'harga', 'bantu', 'dwight', 'sedia', 'temu', 'anggota', 'grup', 'cepat', 'terima', 'kasih', 'maaf', 'rindu', 'jng']"
ham,"['fwd', 'tagih', 'path', 'terima', 'rly', 'yao', 'mx', 'aol', 'com', 'rly', 'yao', 'mail', 'aol', 'com', 'udara', 'yao', 'surat', 'aol', 'com', 'v', 'esmtp', 'senin', 'jan', 'terima', 'abbott', 'kantor', 'aol', 'com', 'abbott', 'office', 'aol', 'com', 'rly', 'yao', 'mx', 'aol', 'com', 'aol', 'esmtp', 'id', 'haal', 'senin', 'jan', 'est', 'terima', 'sunphol', 'ops', 'aol', 'com', 'sunphol', 'office', 'aol', 'com', 'abbott', 'kantor', 'aol', 'com', 'smtp', 'phne', 'id', 'haal', 'senin', 'jan', 'est', 'terima', 'sunphol', 'ops', 'aol', 'com', 'smi', 'smi', 'svr', 'id', 'haa', 'senin', 'jan', 'pesan', 'id', 'tanggal', 'balas', 'subjek', 'perihal', 'tagih', 'anggota', 'harga', 'terima', 'kasih', 'luang', 'tulis', 'maaf', 'frustrasi', 'alami', 'amerika', 'online', 'harga', 'sabar', 'erti', 'tinjau', 'catat', 'akun', 'transaksi', 'gagal', 'akun', 'rupa', 'subkripsi', 'rencana', 'aol', 'tagih', 'kirim', 'tanggal', 'tagih', 'khawatir', 'tanggap', 'harap', 'nomor', 'metode', 'bayar', 'hubung', 'departemen', 'tagih', 'langsung', 'nomor', 'bebas', 'pulsa', 'est', 'tujuh', 'minggu', 'senang', 'hati', 'bantu', 'maaf', 'nyaman', 'harap', 'informasi', 'milik', 'ragu', 'tulis', 'hati', 'hati', 'harap', 'bahagia', 'hidup', 'harga', 'anggota', 'aol', 'layan', 'langgan', 'harap', 'puas', 'layan', 'terima', 'marvin', 'l', 'departemen', 'tagih', 'konsultan', 'layan', 'langgan', 'america', 'online', 'inc', 'pesan', 'asli', 'vkaminski', 'aol', 'com', 'billingl', 'abbott', 'kantor', 'aol', 'com', 'field', 'wincenty', 'kaminski', 'field', 'snowbird', 'field', 'the', 'woodlands', 'field', 'texas', 'field', 'field', 'field', 'ikan', 'detail', 'field', 'kirim', 'pesan', 'periksa', 'ringkas', 'tagih', 'rencana', 'bayar', 'ubah', 'otorisasi', 'paket', 'bayar', 'datar', 'bayar', 'angsur', 'tuju', 'alih', 'rencana', 'kecuali', 'aju', 'tagih', 'tipu', 'harap', 'lihat', 'biaya', 'w', 'bidang', 'kaminski', 'bidang', 'texas', 'lihat', 'komentar', 'x', 'rep', 'x', 'mailid', 'x', 'antri', 'x', 'mailer', 'swiftmail', 'v']"
ham,"['undang', 'risiko', 'energi', 'australia', 'juli', 'dear', 'lucie', 'tuju', 'bicara', 'konferensi', 'pakat', 'enron', 'bawa', 'anggota', 'staf', 'hadir', 'gratis', 'perhati', 'enron', 'sedia', 'bicara', 'dr', 'vince', 'kamainski', 'harga', 'alih', 'alih', 'kirim', 'anggota', 'staf', 'seminar', 'enron', 'kirim', 'anggota', 'staf', 'seminar', 'energi', 'aust', 'anggota', 'staf', 'risiko', 'seminar', 'sydney', 'agustus', 'harga', 'rupa', 'seminar', 'balas', 'nama', 'nama', 'anggota', 'staf', 'saing', 'internal', 'kuat', 'terima', 'kasih', 'raymond', 'pm', 'juli', 'lucie', 'deathridge', 'am', 'harap', 'tanggap', 'lucie', 'deathridge', 'cc', 'subjek', 'risiko', 'energi', 'australia', 'terima', 'kasih', 'tuju', 'bicara', 'australia', 'australia', 'konferensi', 'risiko', 'energi', 'sydney', 'juli', 'minggu', 'kirim', 'paket', 'bicara', 'terima', 'kasih', 'konfirmasi', 'terima', 'email', 'terima', 'kirim', 'detail', 'kontak', 'lengkap', 'co', 'ordinator', 'konferensi', 'ragu', 'hubung', 'milik', 'salam', 'lucie', 'deathridge', 'conference', 'co', 'publikasi', 'risiko', 'ordinator', 'tel']"
ham,"['re', 'presentasi', 'alp', 'fyi', 'vince', 'ret', 'vince', 'j', 'kaminski', 'hou', 'ect', 'pm', 'dennis', 'w', 're', 'presentasi', 'alp', 'vince', 'hadir', 'presentasi', 'alp', 'mei', 'senang', 'gabung', 'tim', 'makan', 'malam', 'lambat', 'terima', 'kasih', 'dennis', 'loughridge', 'dennis', 'w', 'loughridge', 'direktur', 'konsorsium', 'energi', 'rice', 'university', 'pesan', 'asli', 'vince', 'j', 'kaminski', 'enron', 'com', 'mailto', 'vince', 'j', 'kaminski', 'enron', 'com', 'kirim', 'selasa', 'april', 'pagi', 'loughrid', 'rice', 'edu', 'cc', 'luigical', 'rice', 'subjek', 'edu', 'presentasi', 'alp', 'maaf', 'coba', 'alamat', 'email', 'salah', 'pesan', 'asli', 'vince', 'kaminski', 'vince', 'j', 'kaminski', 'hou', 'ect', 'pagi', 'vince', 'j', 'kaminski', 'pagi', 'barrett', 'rice', 'edu', 'uecker', 'nice', 'edu', 'cmiller', 'nice', 'edu', 'lounghrid', 'nice', 'edu', 'luigical', 'nice', 'edu', 'cc', 'vince', 'j', 'kaminski', 'hou', 'ect', 'ect', 'christie', 'patrick', 'hou', 'ect', 'ect', 'shirley', 'crenshaw', 'hou', 'ect', 'ect', 'kenneth', 'parkhill', 'na', 'enron', 'enron', 'subjek', 'presentasi', 'alp', 'nama', 'enron', 'corp', 'undang', 'presentasi', 'proyek', 'alp', 'kelompok', 'siswa', 'jesse', 'h', 'jones', 'graduate', 'school', 'of', 'management', 'rice', 'university', 'siswa', 'presentasi', 'hasil', 'proyek', 'teliti', 'kena', 'platform', 'dagang', 'elektronik', 'industri', 'energi', 'presentasi', 'mei', 'm', 'enron', 'smith', 'undang', 'makan', 'malam', 'presentasi', 'direktur', 'laksana', 'vince', 'kaminski', 'vincent', 'kaminski', 'research', 'enron', 'corp', 'smith', 'street', 'room', 'ebl', 'houston', 'tx', 'telepon', 'sel', 'faks', 'e', 'mail', 'vkamins', 'enron', 'com']"
ham,"['biaya', 'data', 'pasar', 'grup', 'teliti', 'februari', 'clifford', 'tinjau', 'ringkas', 'tagih', 'eis', 'februari', 'co', 'cc', 'telerate', 'februari', 'biaya', 'survei', 'kelompok', 'orang', 'telerate', 'kena', 'biaya', 'jason', 'sokolov', 'milik', 'akses', 'telerate', 'persentase', 'tuduh', 'telerate', 'maureen', 'raymond', 'telerate', 'akses', 'data', 'telerate', 'tolong', 'beritahu', 'akun', 'individu', 'telerate', 'butuh', 'jason', 'sokolov', 'kecuali', 'tuduh', 'maureen', 'telerate', 'tamarchenko', 'telerate', 'milik', 'persentase', 'tuduh', 'ngomong', 'ngomong', 'langgan', 'telerate', 'butuh', 'jason', 'sokolov', 'reuters', 'biaya', 'februari', 'orang', 'teliti', 'reuters', 'percaya', 'dakwa', 'hector', 'campos', 'meja', 'dagang', 'putar', 'kelompok', 'teliti', 'butuh', 'tagih', 'harap', 'hapus', 'pusat', 'biaya', 'teliti', 'orang', 'orang', 'enron', 'teliti', 'akun', 'hapus', 'pusat', 'biaya', 'teliti', 'clayton', 'vernon', 'kelompok', 'teliti', 'hapus', 'muat', 'lim', 'lim', 'excel', 'limnya', 'pusat', 'biaya', 'teliti', 'brad', 'amoine', 'enron', 'hapus', 'muat', 'lim', 'lim', 'excel', 'lim', 'pusat', 'biaya', 'teliti', 'shalesh', 'ganjoo', 'kelompok', 'teliti', 'hapus', 'biaya', 'lim', 'limnya', 'pusat', 'biaya', 'teliti', 'harap', 'bingung', 'mohon', 'saran', 'terima', 'kasih', 'shirley', 'crenshaw']"
ham,"['beli', 'perangkat', 'lunak', 'pemrograman', 'linier', 'beli', 'salin', 'pecah', 'xpress', 'lp', 'model', 'optimasi', 'simpan', 'gas', 'bahas', 'beli', 'cplex', 'uji', 'coba', 'sistem', 'temu', 'untung', 'manfaat', 'xpress', 'orang', 'temu', 'rencana', 'cplex', 'cocok', 'aplikasi', 'lihat', 'sistem', 'beda', 'milik', 'kuat', 'rencana', 'cplex', 'proyek', 'milik', 'sistem', 'sedia', 'xpress', 'cocok', 'aplikasi', 'tangan', 'set', 'pes', 'khusus', 'efisien', 'wakil', 'ratchet', 'simpan', 'proses', 'cari', 'integer', 'informasi', 'sedia', 'set', 'variabel', 'integer', 'biner', 'wakil', 'ratchet', 'rencana', 'antarmuka', 'c', 'cplex', 'milik', 'batas', 'signifikan', 'izin', 'akses', 'fitur', 'cplex', 'optimalisasi', 'dash', 'tawar', 'beli', 'perangkat', 'lunak', 'laku', 'enron', 'capai', 'harga', 'daftar', 'laku', 'beli', 'tunggal', 'lisensi', 'diskon', 'layan', 'pelihara', 'penuh', 'beli', 'utilitas', 'emosl', 'sedia', 'biaya', 'sistem', 'xbsl', 'sedia', 'biaya', 'rilis', 'minggu', 'model', 'optimasi', 'simpan', 'gas', 'beli', 'lisensi', 'kembang', 'versi', 'hiper', 'modeller', 'primal', 'dual', 'simplex', 'cari', 'mip', 'dll', 'emosl', 'xbsl', 'sedia', 'daftar', 'harga', 'diskon', 'harga', 'lisensi', 'jalan', 'daftar', 'harga', 'total', 'diskon', 'harga', 'total', 'biaya', 'sistem', 'aman', 'atur', 'proses', 'beli', 'jalan', 'tuju', 'tom']"
